"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (USD)","@ qty","Minimum Quantity","Packaging","Series","Capacitance","Tolerance","Voltage - Rated","ESR (Equivalent Series Resistance)","Lifetime @ Temp.","Termination","Mounting Type","Package / Case","Lead Spacing","Size / Dimension","Height - Seated (Max)","Operating Temperature"
"http://www.avx.com/docs/catalogs/bestcap.pdf","http://media.digikey.com/photos/AVX%20Photos/BZ055A333ZSB.jpg","478-3646-ND","BZ055A333ZSB","AVX Corporation","CAP 33MF -20% +80% 5.5V SMD",954,0,"10.70000",0,1,"Tray","BestCap® BZ","33mF","-20%, +80%","5.5V","250 mOhm","1000 Hrs @ 70°C","-","Surface Mount","BZ05, 3 Lead","-","0.787"" L x 0.591"" W (20.00mm x 15.00mm)","0.138"" (3.50mm)","-20°C ~ 70°C"
"http://www.avx.com/docs/catalogs/bestcap.pdf","http://media.digikey.com/photos/AVX%20Photos/BZ055A333ZSB.jpg","478-3645-ND","BZ055B153ZSB","AVX Corporation","CAP 15MF -20% +80% 5.5V SMD",1816,0,"10.13000",0,1,"Tray","BestCap® BZ","15mF","-20%, +80%","5.5V","250 mOhm","1000 Hrs @ 70°C","-","Surface Mount","BZ05, 3 Lead","-","0.787"" L x 0.591"" W (20.00mm x 15.00mm)","0.106"" (2.70mm)","-20°C ~ 70°C"
"http://www.kemet.com/docfinder?Partnumber=FGR0H225ZF","http://media.digikey.com/Photos/Kemet%20Photos/FGx0H105ZF.jpg","399-10815-ND","FGR0H225ZF","Kemet","CAP 2.2F -20% +80% 5.5V T/H",259,0,"7.69000",0,1,"Bulk","FGR","2.2F","-20%, +80%","5.5V","35 Ohm @ 1kHz","-","-","Through Hole","Radial, Can","0.300"" (7.62mm)","0.846"" Dia (21.50mm)","0.748"" (19.00mm)","-40°C ~ 85°C"
"http://www.kemet.com/docfinder?Partnumber=FG0H225ZF","http://media.digikey.com/Photos/Kemet%20Photos/FGx0H105ZF.jpg","399-10814-ND","FG0H225ZF","Kemet","CAP 2.2F -20% +80% 5.5V T/H",165,0,"6.34000",0,1,"Bulk","FG","2.2F","-20%, +80%","5.5V","35 Ohm @ 1kHz","-","-","Through Hole","Radial, Can","0.300"" (7.62mm)","0.846"" Dia (21.50mm)","0.748"" (19.00mm)","-25°C ~ 70°C"
"http://industrial.panasonic.com/lecs/www-data/pdf/ABC0000/ABC0000CE5.pdf","http://media.digikey.com/photos/Panasonic%20Photos/F%20SERIES%209.5H,21.5D.jpg","P12916-ND","EEC-F5R5H684","Panasonic Electronic Components","CAP 680MF -20% +80% 5.5V T/H",719,0,"5.67000",0,1,"Bulk","F","680mF","-20%, +80%","5.5V","50 Ohm @ 1kHz","1000 Hrs @ 85°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.846"" Dia (21.50mm)","0.374"" (9.50mm)","-25°C ~ 85°C"
"http://industrial.panasonic.com/lecs/www-data/pdf/ABC0000/ABC0000CE5.pdf","http://media.digikey.com/photos/Panasonic%20Photos/F%20SERIES%209.5H,13.0D.jpg","P12915-ND","EEC-F5R5H474","Panasonic Electronic Components","CAP 470MF -20% +80% 5.5V T/H",566,0,"5.49000",0,1,"Bulk","F","470mF","-20%, +80%","5.5V","75 Ohm @ 1kHz","1000 Hrs @ 85°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.846"" Dia (21.50mm)","0.374"" (9.50mm)","-25°C ~ 85°C"
"http://www.cde.com/resources/catalogs/EDL.pdf","http://media.digikey.com/Photos/Cornell%20Dubilier%20Photos/EDLNFxxxB5R5C.jpg","338-3563-ND","EDLNF155B5R5C","Cornell Dubilier Electronics (CDE)","CAP 1.5F 5.5V THROUGH HOLE",421,800,"4.80000",0,1,"Bulk","NF","1.5F","-","5.5V","30 Ohm @ 1kHz","1000 Hrs @ 85°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.846"" Dia (21.50mm)","0.315"" (8.00mm)","-25°C ~ 70°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/bus-elx-ds-4422-kw-series.pdf","http://media.digikey.com/Photos/Cooper%20Bussmann%20Photos/KW-5R5C224-R.JPG","283-4153-ND","KW-5R5C224-R","Eaton Bussmann","CAP 220MF -20% +80% 5.5V T/H",1109,0,"4.38000",0,1,"Bulk","PowerStor® KW","220mF","-20%, +80%","5.5V","50 Ohm @ 1kHz","2000 Hrs @ 85°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.531"" Dia (13.50mm)","0.327"" (8.30mm)","-40°C ~ 85°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4327_KR_Series.pdf","http://media.digikey.com/photos/Cooper%20Bussmann%20Photos/KR-5R5V334-R.jpg","283-2817-ND","KR-5R5V155-R","Eaton Bussmann","CAP 1.5F -20% +80% 5.5V T/H",553,0,"4.19000",0,1,"Bulk","PowerStor® KR","1.5F","-20%, +80%","5.5V","30 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Axial, Can - Vertical","0.197"" (5.00mm)","0.748"" Dia (19.00mm)","0.768"" (19.50mm)","-25°C ~ 70°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4327_KR_Series.pdf","http://media.digikey.com/photos/Cooper%20Bussmann%20Photos/KR-5R5H474-R.jpg","283-2823-ND","KR-5R5H155-R","Eaton Bussmann","CAP 1.5F -20% +80% 5.5V T/H",597,0,"4.19000",0,1,"Bulk","PowerStor® KR","1.5F","-20%, +80%","5.5V","30 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Axial, Can - Horizontal","0.787"" (20.00mm)","0.748"" Dia (19.00mm)","0.256"" (6.50mm)","-25°C ~ 70°C"
"http://www.kemet.com/docfinder?Partnumber=FGR0H105ZF","http://media.digikey.com/Photos/Kemet%20Photos/FG(R)0H105ZF.jpg","399-10807-ND","FGR0H105ZF","Kemet","CAP 1F -20% +80% 5.5V T/H",238,0,"3.92000",0,1,"Bulk","FGR","1F","-20%, +80%","5.5V","65 Ohm @ 1kHz","-","-","Through Hole","Radial, Can","0.200"" (5.08mm)","0.650"" Dia (16.50mm)","0.748"" (19.00mm)","-40°C ~ 85°C"
"http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABC0002+EECS5R5H474+7+WW","http://media.digikey.com/photos/Panasonic%20Photos/SG%20SERIES%206.0H,19.0D.jpg","P6980-ND","EEC-S5R5H474","Panasonic Electronic Components","CAP 470MF -20% +150% 5.5V T/H",7757,0,"3.81000",0,1,"Bulk","SG","470mF","-20%, +80%","5.5V","30 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Axial, Can - Horizontal","0.787"" (20.00mm)","0.748"" Dia (19.00mm)","0.256"" (6.50mm)","-25°C ~ 70°C"
"http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABC0002+EECS5R5V474+7+WW","http://media.digikey.com/photos/Panasonic%20Photos/SG%20SERIES%2020.0H,19.0D.jpg","P6974-ND","EEC-S5R5V474","Panasonic Electronic Components","CAP 470MF -20% +150% 5.5V T/H",1304,0,"3.74000",0,1,"Bulk","SG","470mF","-20%, +80%","5.5V","30 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Axial, Can - Vertical","0.197"" (5.00mm)","0.748"" Dia (19.00mm)","0.827"" (21.00mm)","-25°C ~ 70°C"
"http://www.kemet.com/docfinder?Partnumber=FS0H224ZF","http://media.digikey.com/Photos/Kemet%20Photos/FS0H224ZF.jpg","399-10798-ND","FS0H224ZF","Kemet","CAP 220MF -20% +80% 5.5V T/H",157,0,"3.57000",0,1,"Bulk","FS","220mF","-20%, +80%","5.5V","25 Ohm @ 1kHz","-","-","Through Hole","Radial, Can","0.200"" (5.08mm)","0.650"" Dia (16.50mm)","0.512"" (13.00mm)","-25°C ~ 70°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4327_KR_Series.pdf","http://media.digikey.com/photos/Cooper%20Bussmann%20Photos/COOPERBUSSMANN-SERIES-KR-5R5C.jpg","283-2810-ND","KR-5R5C105-R","Eaton Bussmann","CAP 1F -20% +80% 5.5V T/H",1655,0,"3.37000",0,1,"Bulk","PowerStor® KR","1F","-20%, +80%","5.5V","30 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.846"" Dia (21.50mm)","0.295"" (7.50mm)","-25°C ~ 70°C"
"http://www.cde.com/resources/catalogs/EDL.pdf","http://media.digikey.com/Photos/Cornell%20Dubilier%20Photos/EDLSD334V5R5C.jpg","338-3567-ND","EDLSD334V5R5C","Cornell Dubilier Electronics (CDE)","CAP 330MF 5.5V THROUGH HOLE",2633,3000,"1.94000",0,1,"Bulk","SD","330mF","-","5.5V","75 Ohm @ 1kHz","1000 Hrs @ 85°C","-","Through Hole","Axial, Can - Vertical","0.197"" (5.00mm)","0.413"" Dia (10.50mm)","0.217"" (5.50mm)","-25°C ~ 70°C"
"http://www.nec-tokin.com/english/product/pdf_dl/supercapacitors.pdf","http://media.digikey.com/Photos/Kemet%20Photos/FYL0H103ZF.JPG","399-10789-ND","FYL0H103ZF","Kemet","CAP 10MF -20% +80% 5.5V T/H",1812,0,"1.76000",0,1,"Bulk","FYL","10mF","-20%, +80%","5.5V","300 Ohm @ 1kHz","-","-","Through Hole","Radial, Can","0.200"" (5.08mm)","0.433"" Dia (11.00mm)","0.217"" (5.50mm)","-25°C ~ 70°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4327_KR_Series.pdf","http://media.digikey.com/photos/Cooper%20Bussmann%20Photos/KR-5R5H474-R.jpg","283-2819-ND","KR-5R5H224-R","Eaton Bussmann","CAP 220MF -20% +80% 5.5V T/H",2513,0,"1.70000",0,1,"Bulk","PowerStor® KR","220mF","-20%, +80%","5.5V","75 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Axial, Can - Horizontal","0.394"" (10.00mm)","0.453"" Dia (11.50mm)","0.197"" (5.00mm)","-25°C ~ 70°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/bus-elx-ds-4422-kw-series.pdf","http://media.digikey.com/Photos/Cooper%20Bussmann%20Photos/KW-5R5C105-R.JPG","283-4154-ND","KW-5R5C105-R","Eaton Bussmann","CAP 1F -20% +80% 5.5V T/H",500,0,"9.56000",0,1,"Bulk","PowerStor® KW","1F","-20%, +80%","5.5V","30 Ohm @ 1kHz","2000 Hrs @ 85°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.846"" Dia (21.50mm)","0.354"" (9.00mm)","-40°C ~ 85°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/bus-elx-ds-4422-kw-series.pdf","http://media.digikey.com/Photos/Cooper%20Bussmann%20Photos/KW-5R5C684-R.JPG","283-4155-ND","KW-5R5C684-R","Eaton Bussmann","CAP 680MF -20% +80% 5.5V T/H",500,0,"7.31000",0,1,"Bulk","PowerStor® KW","680mF","-20%, +80%","5.5V","30 Ohm @ 1kHz","2000 Hrs @ 85°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.846"" Dia (21.50mm)","0.354"" (9.00mm)","-40°C ~ 85°C"
"http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+4+ABC0023+EECRF0H684+8+WW","http://media.digikey.com/Photos/Panasonic%20Photos/EEC-RF0H684.JPG","P14152-ND","EEC-RF0H684","Panasonic Electronic Components","CAP 680MF -20% +80% 5.5V T/H",2948,0,"6.13000",0,1,"Bulk","RF","680mF","-20%, +80%","5.5V","20 Ohm","2000 Hrs @ 85°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.846"" Dia (21.50mm)","0.374"" (9.50mm)","-25°C ~ 85°C"
"http://industrial.panasonic.com/lecs/www-data/pdf/ABC0000/ABC0000CE5.pdf","http://media.digikey.com/photos/Panasonic%20Photos/F%20SERIES%209.5H,13.0D.jpg","P12913-ND","EEC-F5R5H105","Panasonic Electronic Components","CAP 1F -20% +80% 5.5V T/H",4197,0,"5.85000",0,1,"Bulk","F","1F","-20%, +80%","5.5V","50 Ohm @ 1kHz","1000 Hrs @ 85°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.846"" Dia (21.50mm)","0.374"" (9.50mm)","-25°C ~ 85°C"
"http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABC0002+EECS5R5H155+7+WW","http://media.digikey.com/photos/Panasonic%20Photos/SG%20SERIES%206.0H,19.0D.jpg","P11342-ND","EEC-S5R5H155","Panasonic Electronic Components","CAP 1.5F -20% +80% 5.5V T/H",2380,0,"4.45000",0,1,"Bulk","SG","1.5F","-20%, +80%","5.5V","30 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Axial, Can - Horizontal","0.787"" (20.00mm)","0.748"" Dia (19.00mm)","0.256"" (6.50mm)","-25°C ~ 70°C"
"http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABC0002+EECS5R5V155+7+WW","http://media.digikey.com/photos/Panasonic%20Photos/SG%20SERIES%2020.0H,19.0D.jpg","P11343-ND","EEC-S5R5V155","Panasonic Electronic Components","CAP 1.5F -20% +80% 5.5V T/H",15245,0,"4.45000",0,1,"Bulk","SG","1.5F","-20%, +80%","5.5V","30 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Axial, Can - Vertical","0.197"" (5.00mm)","0.748"" Dia (19.00mm)","0.827"" (21.00mm)","-25°C ~ 70°C"
"http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABC0004+EECF5R5U474+7+WW","http://media.digikey.com/photos/Panasonic%20Photos/NF%20SERIES%208.0H,21.5D.jpg","P6954-ND","EEC-F5R5U474","Panasonic Electronic Components","CAP 470MF -20% +80% 5.5V T/H",1231,0,"4.09000",0,1,"Bulk","NF","470mF","-20%, +80%","5.5V","30 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.846"" Dia (21.50mm)","0.315"" (8.00mm)","-25°C ~ 70°C"
"http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABC0004+EECF5R5U105+7+WW","http://media.digikey.com/photos/Panasonic%20Photos/NF%20SERIES%208.0H,21.5D.jpg","P6955-ND","EEC-F5R5U105","Panasonic Electronic Components","CAP 1F -20% +80% 5.5V T/H",19574,0,"4.09000",0,1,"Bulk","NF","1F","-20%, +80%","5.5V","30 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.846"" Dia (21.50mm)","0.315"" (8.00mm)","-25°C ~ 70°C"
"http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABC0004+EECF5R5U155+7+WW","http://media.digikey.com/photos/Panasonic%20Photos/NF%20SERIES%208.0H,21.5D.jpg","P11063-ND","EEC-F5R5U155","Panasonic Electronic Components","CAP 1.5F -20% +80% 5.5V T/H",24109,0,"3.91000",0,1,"Bulk","NF","1.5F","-20%, +80%","5.5V","30 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.846"" Dia (21.50mm)","0.315"" (8.00mm)","-25°C ~ 70°C"
"http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABC0002+EECS5R5H105+7+WW","http://media.digikey.com/photos/Panasonic%20Photos/SG%20SERIES%206.0H,19.0D.jpg","P6981-ND","EEC-S5R5H105","Panasonic Electronic Components","CAP 1F -20% +80% 5.5V T/H",10898,0,"3.87000",0,1,"Bulk","SG","1F","-20%, +80%","5.5V","30 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Axial, Can - Horizontal","0.787"" (20.00mm)","0.748"" Dia (19.00mm)","0.256"" (6.50mm)","-25°C ~ 70°C"
"http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABC0002+EECS5R5V105+7+WW","http://media.digikey.com/photos/Panasonic%20Photos/SG%20SERIES%2020.0H,19.0D.jpg","P6975-ND","EEC-S5R5V105","Panasonic Electronic Components","CAP 1F -20% +80% 5.5V T/H",23601,0,"3.87000",0,1,"Bulk","SG","1F","-20%, +80%","5.5V","30 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Axial, Can - Vertical","0.197"" (5.00mm)","0.748"" Dia (19.00mm)","0.827"" (21.00mm)","-25°C ~ 70°C"
"http://industrial.panasonic.com/lecs/www-data/pdf/ABC0000/ABC0000CE5.pdf","http://media.digikey.com/photos/Panasonic%20Photos/F%20SERIES%209.5H,13.0D.jpg","P12912-ND","EEC-F5R5H104","Panasonic Electronic Components","CAP 100MF -20% +80% 5.5V T/H",7739,0,"3.23000",0,1,"Bulk","F","100mF","-20%, +80%","5.5V","100 Ohm @ 1kHz","1000 Hrs @ 85°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.531"" Dia (13.50mm)","0.374"" (9.50mm)","-25°C ~ 85°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4327_KR_Series.pdf","http://media.digikey.com/photos/Cooper%20Bussmann%20Photos/KR-5R5H474-R.jpg","283-2821-ND","KR-5R5H474-R","Eaton Bussmann","CAP 470MF -20% +80% 5.5V T/H",2602,0,"3.06000",0,1,"Bulk","PowerStor® KR","470mF","-20%, +80%","5.5V","50 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Axial, Can - Horizontal","0.394"" (10.00mm)","0.453"" Dia (11.50mm)","0.197"" (5.00mm)","-25°C ~ 70°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4327_KR_Series.pdf","http://media.digikey.com/photos/Cooper%20Bussmann%20Photos/KR-5R5V334-R.jpg","283-2814-ND","KR-5R5V334-R","Eaton Bussmann","CAP 330MF -20% +80% 5.5V T/H",7436,0,"1.87000",0,1,"Bulk","PowerStor® KR","330mF","-20%, +80%","5.5V","50 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Axial, Can - Vertical","0.197"" (5.00mm)","0.453"" Dia (11.50mm)","0.492"" (12.50mm)","-25°C ~ 70°C"
"http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABC0001+EECS0HD334V+7+WW","http://media.digikey.com/photos/Panasonic%20Photos/SD%20SERIES%2011.5H,10.0D.jpg","P11065-ND","EEC-S0HD334V","Panasonic Electronic Components","CAP 330MF -20% +80% 5.5V T/H",17891,0,"1.75000",0,1,"Bulk","SD","330mF","-20%, +80%","5.5V","75 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Axial, Can - Vertical","0.197"" (5.00mm)","0.413"" Dia (10.50mm)","0.453"" (11.50mm)","-25°C ~ 70°C"
"http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABC0001+EECS0HD334H+7+WW","http://media.digikey.com/photos/Panasonic%20Photos/SD%20SERIES%206.0,6.5H,10.0D.jpg","P11064-ND","EEC-S0HD334H","Panasonic Electronic Components","CAP 330MF -20% +80% 5.5V T/H",41153,0,"1.75000",0,1,"Bulk","SD","330mF","-20%, +80%","5.5V","75 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Axial, Can - Horizontal","0.394"" (10.00mm)","0.413"" Dia (10.50mm)","0.256"" (6.50mm)","-25°C ~ 70°C"
"http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABC0001+EECS0HD224H+7+WW","http://media.digikey.com/photos/Panasonic%20Photos/SD%20SERIES%206.0,6.5H,10.0D.jpg","P10788-ND","EEC-S0HD224H","Panasonic Electronic Components","CAP 220MF -20% +80% 5.5V T/H",7915,0,"1.69000",0,1,"Bulk","SD","220mF","-20%, +80%","5.5V","75 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Axial, Can - Horizontal","0.394"" (10.00mm)","0.413"" Dia (10.50mm)","0.236"" (6.00mm)","-25°C ~ 70°C"
"http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABC0001+EECS0HD224V+7+WW","http://media.digikey.com/photos/Panasonic%20Photos/SD%20SERIES%2011.5H,10.0D.jpg","P10792-ND","EEC-S0HD224V","Panasonic Electronic Components","CAP 220MF -20% +80% 5.5V T/H",18501,0,"1.69000",0,1,"Bulk","SD","220mF","-20%, +80%","5.5V","75 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Axial, Can - Vertical","0.197"" (5.00mm)","0.413"" Dia (10.50mm)","0.453"" (11.50mm)","-25°C ~ 70°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/bus-elx-ds-4403-phv-series.pdf","http://media.digikey.com/Photos/Cooper%20Bussmann%20Photos/PHV-5R4H255-R.JPG","283-4188-ND","PHV-5R4H255-R","Eaton Bussmann","CAP 2.5F -10% +30% 5.4V T/H",24,0,"11.90000",0,1,"Bulk","PowerStor® PHV","2.5F","-10%, +30%","5.4V","80 mOhm @ 100Hz","1000 Hrs @ 65°C","-","Through Hole","Radial, Can, Horizontal","0.209"" (5.30mm)","0.906"" L x 0.839"" W (23.00mm x 21.30mm)","0.433"" (11.00mm)","-40°C ~ 65°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/bus-elx-ds-4403-phv-series.pdf","http://media.digikey.com/Photos/Cooper%20Bussmann%20Photos/PHV-5R4H474-R.JPG","283-4194-ND","PHV-5R4H474-R","Eaton Bussmann","CAP 470MF -10% +30% 5.4V T/H",100,0,"6.86000",0,1,"Bulk","PowerStor® PHV","470mF","-10%, +30%","5.4V","400 mOhm @ 100Hz","1000 Hrs @ 65°C","-","Through Hole","Radial, Can, Horizontal","0.465"" (11.80mm)","0.571"" L x 0.681"" W (14.50mm x 17.30mm)","0.354"" (9.00mm)","-40°C ~ 65°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/bus-elx-ds-4403-phv-series.pdf","http://media.digikey.com/Photos/Cooper%20Bussmann%20Photos/PHV-5R4H305-R.JPG","283-4186-ND","PHV-5R4H305-R","Eaton Bussmann","CAP 3F -10% +30% 5.4V T/H",83,0,"12.50000",0,1,"Bulk","PowerStor® PHV","3F","-10%, +30%","5.4V","80 mOhm @ 100Hz","1000 Hrs @ 65°C","-","Through Hole","Radial, Can, Horizontal","0.465"" (11.80mm)","1.280"" L x 0.681"" W (32.50mm x 17.30mm)","0.354"" (9.00mm)","-40°C ~ 65°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/bus-elx-ds-4403-phv-series.pdf","http://media.digikey.com/Photos/Cooper%20Bussmann%20Photos/PHV-5R4V305-R.JPG","283-4185-ND","PHV-5R4V305-R","Eaton Bussmann","CAP 3F -10% +30% 5.4V T/H",97,0,"12.10000",0,1,"Bulk","PowerStor® PHV","3F","-10%, +30%","5.4V","80 mOhm @ 100Hz","1000 Hrs @ 65°C","-","Through Hole","Radial, Can","0.465"" (11.80mm)","0.681"" L x 0.354"" W (17.30mm x 9.00mm)","1.280"" (32.50mm)","-40°C ~ 65°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/bus-elx-ds-4403-phv-series.pdf","http://media.digikey.com/Photos/Cooper%20Bussmann%20Photos/PHV-5R4V255-R.JPG","283-4187-ND","PHV-5R4V255-R","Eaton Bussmann","CAP 2.5F -10% +30% 5.4V T/H",66,0,"11.50000",0,1,"Bulk","PowerStor® PHV","2.5F","-10%, +30%","5.4V","80 mOhm @ 100Hz","1000 Hrs @ 65°C","-","Through Hole","Radial, Can","0.209"" (5.30mm)","0.839"" L x 0.433"" W (21.30mm x 11.00mm)","0.906"" (23.00mm)","-40°C ~ 65°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/bus-elx-ds-4403-phv-series.pdf","http://media.digikey.com/Photos/Cooper%20Bussmann%20Photos/PHV-5R4H505-R.JPG","283-4190-ND","PHV-5R4H505-R","Eaton Bussmann","CAP 5F -10% +30% 5.4V T/H",254,0,"15.30000",0,1,"Bulk","PowerStor® PHV","5F","-10%, +30%","5.4V","70 mOhm @ 100Hz","1000 Hrs @ 65°C","-","Through Hole","Radial, Can, Horizontal","0.209"" (5.30mm)","1.280"" L x 0.839"" W (32.50mm x 21.30mm)","0.433"" (11.00mm)","-40°C ~ 65°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/bus-elx-ds-4403-phv-series.pdf","http://media.digikey.com/Photos/Cooper%20Bussmann%20Photos/PHV-5R4V505-R.JPG","283-4189-ND","PHV-5R4V505-R","Eaton Bussmann","CAP 5F -10% +30% 5.4V T/H",1830,0,"15.30000",0,1,"Bulk","PowerStor® PHV","5F","-10%, +30%","5.4V","70 mOhm @ 100Hz","1000 Hrs @ 65°C","-","Through Hole","Radial, Can","0.209"" (5.30mm)","0.839"" L x 0.433"" W (21.30mm x 11.00mm)","1.280"" (32.50mm)","-40°C ~ 65°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/bus-elx-ds-4403-phv-series.pdf","http://media.digikey.com/Photos/Cooper%20Bussmann%20Photos/PHV-5R4V155-R.JPG","283-4205-ND","PHV-5R4V155-R","Eaton Bussmann","CAP 1.5F -10% +30% 5.4V T/H",466,0,"11.03000",0,1,"Bulk","PowerStor® PHV","1.5F","-10%, +30%","5.4V","160 mOhm @ 100Hz","1000 Hrs @ 65°C","-","Through Hole","Radial, Can","0.465"" (11.80mm)","0.866"" L x 0.681"" W (22.00mm x 17.30mm)","0.354"" (9.00mm)","-40°C ~ 65°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/bus-elx-ds-4403-phv-series.pdf","http://media.digikey.com/Photos/Cooper%20Bussmann%20Photos/PHV-5R4V474-R.JPG","283-4191-ND","PHV-5R4V474-R","Eaton Bussmann","CAP 470MF -10% +30% 5.4V T/H",1424,0,"6.41000",0,1,"Bulk","PowerStor® PHV","470mF","-10%, +30%","5.4V","400 mOhm @ 100Hz","1000 Hrs @ 65°C","-","Through Hole","Radial, Can","0.465"" (11.80mm)","0.681"" L x 0.354"" W (17.30mm x 9.00mm)","0.571"" (14.50mm)","-40°C ~ 65°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4392_PA_Series.pdf","http://media.digikey.com/photos/Cooper%20Bussmann%20Photos/PA-5R0H474-R.JPG","283-4259-ND","PA-5R0H474-R","Eaton Bussmann","CAP 470MF -20% +80% 5V T/H",45,0,"10.40000",0,1,"Bulk","PowerStor® PA","470mF","-20%, +80%","5V","200 mOhm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.209"" (5.30mm)","0.906"" L x 0.839"" W (23.00mm x 21.30mm)","0.433"" (11.00mm)","-25°C ~ 70°C"
